ID;MACRORREG_OCOR;COD_UF_OCOR;UF_OCOR;COD_MUN_OCOR;MUN_OCOR;DATA_OCOR;SE_OCOR;MES_OCOR;ANO_OCOR;MONITORAMENTO_OCOR
646;SE;35;SP;353820;PINHALZINHO;19/04/2017;16;4;2017;2016/2017
647;SE;35;SP;353820;PINHALZINHO;19/04/2017;16;4;2017;2016/2017
648;SE;35;SP;353820;PINHALZINHO;19/04/2017;16;4;2017;2016/2017
649;SE;35;SP;353820;PINHALZINHO;19/04/2017;16;4;2017;2016/2017
650;SE;33;RJ;330120;CARMO;20/04/2017;16;4;2017;2016/2017
651;SE;33;RJ;330330;NITERÓI;20/04/2017;16;4;2017;2016/2017
652;SE;33;RJ;330390;PETRÓPOLIS;20/04/2017;16;4;2017;2016/2017
653;SE;35;SP;350760;BRAGANÇA PAULISTA;20/04/2017;16;4;2017;2016/2017
654;SE;35;SP;350760;BRAGANÇA PAULISTA;20/04/2017;16;4;2017;2016/2017
655;SE;35;SP;350760;BRAGANÇA PAULISTA;20/04/2017;16;4;2017;2016/2017
656;SE;35;SP;350760;BRAGANÇA PAULISTA;20/04/2017;16;4;2017;2016/2017
657;SE;35;SP;350760;BRAGANÇA PAULISTA;24/04/2017;17;4;2017;2016/2017
658;SE;35;SP;350760;BRAGANÇA PAULISTA;25/04/2017;17;4;2017;2016/2017
659;SE;35;SP;350760;BRAGANÇA PAULISTA;27/04/2017;17;4;2017;2016/2017
660;SE;35;SP;350760;BRAGANÇA PAULISTA;27/04/2017;17;4;2017;2016/2017
661;SE;35;SP;350760;BRAGANÇA PAULISTA;27/04/2017;17;4;2017;2016/2017
662;SE;35;SP;350760;BRAGANÇA PAULISTA;27/04/2017;17;4;2017;2016/2017
663;SE;35;SP;350760;BRAGANÇA PAULISTA;27/04/2017;17;4;2017;2016/2017
664;SE;35;SP;350760;BRAGANÇA PAULISTA;27/04/2017;17;4;2017;2016/2017
665;SE;35;SP;353820;PINHALZINHO;27/04/2017;17;4;2017;2016/2017
666;SE;35;SP;355670;VINHEDO;27/04/2017;17;4;2017;2016/2017
667;SE;35;SP;353860;PIRACAIA;28/04/2017;17;4;2017;2016/2017
668;SE;35;SP;355670;VINHEDO;29/04/2017;17;4;2017;2016/2017
669;SE;35;SP;350760;BRAGANÇA PAULISTA;03/05/2017;18;5;2017;2016/2017
670;SE;35;SP;353680;PEDRA BELA;03/05/2017;18;5;2017;2016/2017
671;SE;33;RJ;330460;SANTA MARIA MADALENA;04/05/2017;18;5;2017;2016/2017
672;SE;35;SP;350190;AMPARO;05/05/2017;18;5;2017;2016/2017
673;N;17;TO;171820;PORTO NACIONAL;05/05/2017;18;5;2017;2016/2017
674;NE;29;BA;291450;IRARÁ;07/05/2017;19;5;2017;2016/2017
675;SE;35;SP;353820;PINHALZINHO;09/05/2017;19;5;2017;2016/2017
676;SE;35;SP;353820;PINHALZINHO;09/05/2017;19;5;2017;2016/2017
677;SE;35;SP;353820;PINHALZINHO;09/05/2017;19;5;2017;2016/2017
678;SE;35;SP;350760;BRAGANÇA PAULISTA;11/05/2017;19;5;2017;2016/2017
679;SE;35;SP;350760;BRAGANÇA PAULISTA;11/05/2017;19;5;2017;2016/2017
680;SE;35;SP;355670;VINHEDO;13/05/2017;19;5;2017;2016/2017
681;SE;35;SP;350760;BRAGANÇA PAULISTA;15/05/2017;20;5;2017;2016/2017
682;SE;35;SP;350760;BRAGANÇA PAULISTA;15/05/2017;20;5;2017;2016/2017
683;SE;35;SP;350760;BRAGANÇA PAULISTA;15/05/2017;20;5;2017;2016/2017
684;SE;35;SP;350760;BRAGANÇA PAULISTA;15/05/2017;20;5;2017;2016/2017
685;SE;35;SP;355670;VINHEDO;17/05/2017;20;5;2017;2016/2017
686;SE;33;RJ;330245;MACUCO;19/05/2017;20;5;2017;2016/2017
687;SE;35;SP;355670;VINHEDO;22/05/2017;21;5;2017;2016/2017
688;SE;35;SP;350760;BRAGANÇA PAULISTA;01/06/2017;22;6;2017;2016/2017
689;SE;35;SP;350760;BRAGANÇA PAULISTA;01/06/2017;22;6;2017;2016/2017
690;SE;35;SP;352730;LOUVEIRA;04/06/2017;23;6;2017;2016/2017
691;SE;33;RJ;330185;GUAPIMIRIM;06/06/2017;23;6;2017;2016/2017
692;SE;35;SP;355670;VINHEDO;10/06/2017;23;6;2017;2016/2017
693;SE;35;SP;355670;VINHEDO;11/06/2017;24;6;2017;2016/2017
694;SE;35;SP;350760;BRAGANÇA PAULISTA;14/06/2017;24;6;2017;2016/2017
695;SE;35;SP;355670;VINHEDO;14/06/2017;24;6;2017;2016/2017
696;SE;35;SP;355670;VINHEDO;21/06/2017;25;6;2017;2016/2017
697;SE;35;SP;350760;BRAGANÇA PAULISTA;22/06/2017;25;6;2017;2016/2017
698;SE;35;SP;350760;BRAGANÇA PAULISTA;22/06/2017;25;6;2017;2016/2017
699;SE;35;SP;350760;BRAGANÇA PAULISTA;23/06/2017;25;6;2017;2016/2017
700;SE;35;SP;352730;LOUVEIRA;23/06/2017;25;6;2017;2016/2017
701;SE;35;SP;352730;LOUVEIRA;23/06/2017;25;6;2017;2016/2017
702;SE;35;SP;350760;BRAGANÇA PAULISTA;26/06/2017;26;6;2017;2016/2017
703;N;11;RO;110020;PORTO VELHO;;;;2017;2016/2017
704;SE;35;SP;352730;LOUVEIRA;03/07/2017;27;7;2017;2017/2018
705;SE;31;MG;316250;SÃO JOÃO DEL REI;04/07/2017;27;7;2017;2017/2018
706;SE;35;SP;355495;TUIUTI;04/07/2017;27;7;2017;2017/2018
707;SE;35;SP;355495;TUIUTI;04/07/2017;27;7;2017;2017/2018
708;SE;35;SP;352730;LOUVEIRA;07/07/2017;27;7;2017;2017/2018
709;SE;31;MG;310150;ALÉM PARAÍBA;13/07/2017;28;7;2017;2017/2018
710;SE;31;MG;310150;ALÉM PARAÍBA;17/07/2017;29;7;2017;2017/2018
711;SE;35;SP;352730;LOUVEIRA;17/07/2017;29;7;2017;2017/2018
712;SE;35;SP;352730;LOUVEIRA;17/07/2017;29;7;2017;2017/2018
713;SE;35;SP;350760;BRAGANÇA PAULISTA;18/07/2017;29;7;2017;2017/2018
714;SE;31;MG;310620;BELO HORIZONTE;19/07/2017;29;7;2017;2017/2018
715;SE;35;SP;352730;LOUVEIRA;20/07/2017;29;7;2017;2017/2018
716;SE;35;SP;352730;LOUVEIRA;24/07/2017;30;7;2017;2017/2018
717;SE;31;MG;310150;ALÉM PARAÍBA;27/07/2017;30;7;2017;2017/2018
718;SE;31;MG;310620;BELO HORIZONTE;27/07/2017;30;7;2017;2017/2018
719;SE;35;SP;352590;JUNDIAÍ;27/07/2017;30;7;2017;2017/2018
720;SE;35;SP;352730;LOUVEIRA;01/08/2017;31;8;2017;2017/2018
721;SE;35;SP;350760;BRAGANÇA PAULISTA;03/08/2017;31;8;2017;2017/2018
722;SE;35;SP;355670;VINHEDO;16/08/2017;33;8;2017;2017/2018
723;SE;31;MG;312740;GONÇALVES;17/08/2017;33;8;2017;2017/2018
724;CO;51;MT;510340;CUIABÁ;17/08/2017;33;8;2017;2017/2018
725;SE;35;SP;352730;LOUVEIRA;17/08/2017;33;8;2017;2017/2018
726;SE;31;MG;313740;LAGOA DOURADA;22/08/2017;34;8;2017;2017/2018
727;SE;35;SP;350950;CAMPINAS;27/08/2017;35;8;2017;2017/2018
728;SE;35;SP;352340;ITATIBA;30/08/2017;35;8;2017;2017/2018
729;SE;35;SP;352730;LOUVEIRA;30/08/2017;35;8;2017;2017/2018
730;SE;35;SP;350950;CAMPINAS;31/08/2017;35;8;2017;2017/2018
731;SE;35;SP;352730;LOUVEIRA;01/09/2017;35;9;2017;2017/2018
732;SE;35;SP;352730;LOUVEIRA;03/09/2017;36;9;2017;2017/2018
733;SE;35;SP;352730;LOUVEIRA;04/09/2017;36;9;2017;2017/2018
734;SE;35;SP;352730;LOUVEIRA;05/09/2017;36;9;2017;2017/2018
735;SE;35;SP;350760;BRAGANÇA PAULISTA;06/09/2017;36;9;2017;2017/2018
736;SE;35;SP;352590;JUNDIAÍ;11/09/2017;37;9;2017;2017/2018
737;SE;35;SP;352730;LOUVEIRA;11/09/2017;37;9;2017;2017/2018
738;SE;35;SP;350760;BRAGANÇA PAULISTA;12/09/2017;37;9;2017;2017/2018
739;SE;35;SP;350950;CAMPINAS;12/09/2017;37;9;2017;2017/2018
740;SE;35;SP;352590;JUNDIAÍ;12/09/2017;37;9;2017;2017/2018
741;N;17;TO;171820;PORTO NACIONAL;12/09/2017;37;9;2017;2017/2018
742;SE;35;SP;352340;ITATIBA;14/09/2017;37;9;2017;2017/2018
743;SE;35;SP;352340;ITATIBA;14/09/2017;37;9;2017;2017/2018
744;SE;35;SP;352590;JUNDIAÍ;14/09/2017;37;9;2017;2017/2018
745;SE;35;SP;352590;JUNDIAÍ;15/09/2017;37;9;2017;2017/2018
746;SE;35;SP;350960;CAMPO LIMPO PAULISTA;18/09/2017;38;9;2017;2017/2018
747;SE;35;SP;352340;ITATIBA;18/09/2017;38;9;2017;2017/2018
748;SE;35;SP;352590;JUNDIAÍ;18/09/2017;38;9;2017;2017/2018
749;SE;35;SP;352590;JUNDIAÍ;18/09/2017;38;9;2017;2017/2018
750;SE;35;SP;352590;JUNDIAÍ;18/09/2017;38;9;2017;2017/2018
751;SE;35;SP;352590;JUNDIAÍ;18/09/2017;38;9;2017;2017/2018
752;SE;35;SP;352340;ITATIBA;19/09/2017;38;9;2017;2017/2018
753;SE;35;SP;352340;ITATIBA;19/09/2017;38;9;2017;2017/2018
754;SE;35;SP;352340;ITATIBA;19/09/2017;38;9;2017;2017/2018
755;SE;35;SP;352340;ITATIBA;20/09/2017;38;9;2017;2017/2018
756;SE;35;SP;352590;JUNDIAÍ;20/09/2017;38;9;2017;2017/2018
757;SE;35;SP;352590;JUNDIAÍ;20/09/2017;38;9;2017;2017/2018
758;SE;35;SP;350760;BRAGANÇA PAULISTA;21/09/2017;38;9;2017;2017/2018
759;SE;35;SP;350760;BRAGANÇA PAULISTA;21/09/2017;38;9;2017;2017/2018
760;SE;35;SP;352340;ITATIBA;21/09/2017;38;9;2017;2017/2018
761;SE;35;SP;352590;JUNDIAÍ;21/09/2017;38;9;2017;2017/2018
762;SE;35;SP;352590;JUNDIAÍ;21/09/2017;38;9;2017;2017/2018
763;SE;35;SP;352590;JUNDIAÍ;21/09/2017;38;9;2017;2017/2018
764;SE;35;SP;352340;ITATIBA;22/09/2017;38;9;2017;2017/2018
765;SE;35;SP;352590;JUNDIAÍ;22/09/2017;38;9;2017;2017/2018
766;SE;35;SP;352590;JUNDIAÍ;22/09/2017;38;9;2017;2017/2018
767;SE;35;SP;352590;JUNDIAÍ;22/09/2017;38;9;2017;2017/2018
768;SE;35;SP;352590;JUNDIAÍ;22/09/2017;38;9;2017;2017/2018
769;SE;35;SP;352590;JUNDIAÍ;22/09/2017;38;9;2017;2017/2018
770;SE;35;SP;352590;JUNDIAÍ;23/09/2017;38;9;2017;2017/2018
771;SE;35;SP;352590;JUNDIAÍ;25/09/2017;39;9;2017;2017/2018
772;SE;35;SP;352590;JUNDIAÍ;25/09/2017;39;9;2017;2017/2018
773;SE;35;SP;352590;JUNDIAÍ;25/09/2017;39;9;2017;2017/2018
774;SE;35;SP;352590;JUNDIAÍ;25/09/2017;39;9;2017;2017/2018
775;SE;35;SP;352730;LOUVEIRA;25/09/2017;39;9;2017;2017/2018
776;SE;35;SP;352730;LOUVEIRA;25/09/2017;39;9;2017;2017/2018
777;SE;35;SP;352340;ITATIBA;26/09/2017;39;9;2017;2017/2018
778;SE;35;SP;352590;JUNDIAÍ;26/09/2017;39;9;2017;2017/2018
779;SE;35;SP;355495;TUIUTI;26/09/2017;39;9;2017;2017/2018
780;SE;35;SP;355495;TUIUTI;26/09/2017;39;9;2017;2017/2018
781;SE;35;SP;352340;ITATIBA;27/09/2017;39;9;2017;2017/2018
782;SE;35;SP;352340;ITATIBA;27/09/2017;39;9;2017;2017/2018
783;SE;35;SP;352590;JUNDIAÍ;27/09/2017;39;9;2017;2017/2018
784;SE;35;SP;352590;JUNDIAÍ;27/09/2017;39;9;2017;2017/2018
785;SE;35;SP;352590;JUNDIAÍ;27/09/2017;39;9;2017;2017/2018
786;SE;35;SP;352590;JUNDIAÍ;27/09/2017;39;9;2017;2017/2018
787;SE;35;SP;352590;JUNDIAÍ;27/09/2017;39;9;2017;2017/2018
788;SE;35;SP;352590;JUNDIAÍ;27/09/2017;39;9;2017;2017/2018
789;SE;35;SP;350410;ATIBAIA;28/09/2017;39;9;2017;2017/2018
790;SE;35;SP;352590;JUNDIAÍ;28/09/2017;39;9;2017;2017/2018
791;SE;35;SP;352590;JUNDIAÍ;28/09/2017;39;9;2017;2017/2018
792;SE;35;SP;352590;JUNDIAÍ;29/09/2017;39;9;2017;2017/2018
793;SE;35;SP;352590;JUNDIAÍ;29/09/2017;39;9;2017;2017/2018
794;SE;35;SP;352590;JUNDIAÍ;29/09/2017;39;9;2017;2017/2018
795;N;17;TO;172100;PALMAS;29/09/2017;39;9;2017;2017/2018
796;SE;35;SP;352590;JUNDIAÍ;02/10/2017;40;10;2017;2017/2018
797;SE;35;SP;352590;JUNDIAÍ;02/10/2017;40;10;2017;2017/2018
798;SE;35;SP;352590;JUNDIAÍ;02/10/2017;40;10;2017;2017/2018
799;SE;35;SP;352590;JUNDIAÍ;02/10/2017;40;10;2017;2017/2018
800;SE;35;SP;350760;BRAGANÇA PAULISTA;03/10/2017;40;10;2017;2017/2018
801;SE;35;SP;350760;BRAGANÇA PAULISTA;03/10/2017;40;10;2017;2017/2018
802;SE;35;SP;350760;BRAGANÇA PAULISTA;03/10/2017;40;10;2017;2017/2018
803;SE;35;SP;350760;BRAGANÇA PAULISTA;03/10/2017;40;10;2017;2017/2018
804;SE;35;SP;350760;BRAGANÇA PAULISTA;03/10/2017;40;10;2017;2017/2018
805;SE;35;SP;353860;PIRACAIA;03/10/2017;40;10;2017;2017/2018
806;SE;35;SP;352590;JUNDIAÍ;04/10/2017;40;10;2017;2017/2018
807;SE;35;SP;355030;SÃO PAULO;04/10/2017;40;10;2017;2017/2018
808;SE;35;SP;352590;JUNDIAÍ;05/10/2017;40;10;2017;2017/2018
809;SE;35;SP;352590;JUNDIAÍ;05/10/2017;40;10;2017;2017/2018
810;SE;35;SP;352590;JUNDIAÍ;05/10/2017;40;10;2017;2017/2018
811;SE;35;SP;350410;ATIBAIA;06/10/2017;40;10;2017;2017/2018
812;SE;35;SP;352590;JUNDIAÍ;06/10/2017;40;10;2017;2017/2018
813;SE;35;SP;352590;JUNDIAÍ;06/10/2017;40;10;2017;2017/2018
814;SE;35;SP;352590;JUNDIAÍ;06/10/2017;40;10;2017;2017/2018
815;SE;35;SP;355030;SÃO PAULO;06/10/2017;40;10;2017;2017/2018
816;SE;35;SP;350410;ATIBAIA;07/10/2017;40;10;2017;2017/2018
817;SE;35;SP;352520;JARINU;09/10/2017;41;10;2017;2017/2018
818;SE;35;SP;352590;JUNDIAÍ;09/10/2017;41;10;2017;2017/2018
819;SE;35;SP;352590;JUNDIAÍ;09/10/2017;41;10;2017;2017/2018
820;SE;35;SP;352590;JUNDIAÍ;09/10/2017;41;10;2017;2017/2018
821;SE;35;SP;350410;ATIBAIA;10/10/2017;41;10;2017;2017/2018
822;SE;35;SP;350760;BRAGANÇA PAULISTA;10/10/2017;41;10;2017;2017/2018
823;SE;35;SP;350760;BRAGANÇA PAULISTA;10/10/2017;41;10;2017;2017/2018
824;SE;35;SP;350760;BRAGANÇA PAULISTA;10/10/2017;41;10;2017;2017/2018
825;SE;35;SP;352590;JUNDIAÍ;10/10/2017;41;10;2017;2017/2018
826;SE;35;SP;352590;JUNDIAÍ;10/10/2017;41;10;2017;2017/2018
827;SE;35;SP;352590;JUNDIAÍ;10/10/2017;41;10;2017;2017/2018
828;SE;35;SP;350760;BRAGANÇA PAULISTA;11/10/2017;41;10;2017;2017/2018
829;SE;35;SP;350960;CAMPO LIMPO PAULISTA;11/10/2017;41;10;2017;2017/2018
830;SE;35;SP;352590;JUNDIAÍ;11/10/2017;41;10;2017;2017/2018
831;SE;35;SP;352590;JUNDIAÍ;11/10/2017;41;10;2017;2017/2018
832;SE;35;SP;353860;PIRACAIA;11/10/2017;41;10;2017;2017/2018
833;SE;35;SP;353860;PIRACAIA;11/10/2017;41;10;2017;2017/2018
834;SE;35;SP;355030;SÃO PAULO;11/10/2017;41;10;2017;2017/2018
835;SE;35;SP;350410;ATIBAIA;13/10/2017;41;10;2017;2017/2018
836;SE;35;SP;352590;JUNDIAÍ;13/10/2017;41;10;2017;2017/2018
837;SE;35;SP;352590;JUNDIAÍ;16/10/2017;42;10;2017;2017/2018
838;SE;35;SP;353860;PIRACAIA;16/10/2017;42;10;2017;2017/2018
839;SE;35;SP;355030;SÃO PAULO;16/10/2017;42;10;2017;2017/2018
840;SE;35;SP;355030;SÃO PAULO;16/10/2017;42;10;2017;2017/2018
841;SE;31;MG;312390;ENTRE RIOS DE MINAS;17/10/2017;42;10;2017;2017/2018
842;SE;35;SP;352590;JUNDIAÍ;17/10/2017;42;10;2017;2017/2018
843;SE;35;SP;355030;SÃO PAULO;17/10/2017;42;10;2017;2017/2018
844;SE;35;SP;350410;ATIBAIA;18/10/2017;42;10;2017;2017/2018
845;SE;35;SP;350760;BRAGANÇA PAULISTA;18/10/2017;42;10;2017;2017/2018
846;SE;35;SP;350960;CAMPO LIMPO PAULISTA;18/10/2017;42;10;2017;2017/2018
847;SE;35;SP;350960;CAMPO LIMPO PAULISTA;18/10/2017;42;10;2017;2017/2018
848;SE;35;SP;350960;CAMPO LIMPO PAULISTA;18/10/2017;42;10;2017;2017/2018
849;SE;35;SP;350960;CAMPO LIMPO PAULISTA;18/10/2017;42;10;2017;2017/2018
850;SE;35;SP;352520;JARINU;18/10/2017;42;10;2017;2017/2018
851;SE;35;SP;352520;JARINU;18/10/2017;42;10;2017;2017/2018
852;SE;35;SP;352590;JUNDIAÍ;18/10/2017;42;10;2017;2017/2018
853;SE;35;SP;350410;ATIBAIA;19/10/2017;42;10;2017;2017/2018
854;SE;35;SP;350760;BRAGANÇA PAULISTA;19/10/2017;42;10;2017;2017/2018
855;SE;35;SP;350760;BRAGANÇA PAULISTA;19/10/2017;42;10;2017;2017/2018
856;SE;35;SP;350760;BRAGANÇA PAULISTA;19/10/2017;42;10;2017;2017/2018
857;SE;35;SP;350960;CAMPO LIMPO PAULISTA;19/10/2017;42;10;2017;2017/2018
858;SE;35;SP;352340;ITATIBA;19/10/2017;42;10;2017;2017/2018
859;SE;35;SP;352520;JARINU;19/10/2017;42;10;2017;2017/2018
860;SE;35;SP;352520;JARINU;19/10/2017;42;10;2017;2017/2018
861;SE;35;SP;352590;JUNDIAÍ;19/10/2017;42;10;2017;2017/2018
862;SE;35;SP;352590;JUNDIAÍ;19/10/2017;42;10;2017;2017/2018
863;SE;35;SP;350920;CAJAMAR;20/10/2017;42;10;2017;2017/2018
864;SE;35;SP;350960;CAMPO LIMPO PAULISTA;20/10/2017;42;10;2017;2017/2018
865;SE;35;SP;350960;CAMPO LIMPO PAULISTA;20/10/2017;42;10;2017;2017/2018
866;SE;35;SP;352520;JARINU;20/10/2017;42;10;2017;2017/2018
867;SE;35;SP;350410;ATIBAIA;21/10/2017;42;10;2017;2017/2018
868;SE;35;SP;352590;JUNDIAÍ;21/10/2017;42;10;2017;2017/2018
869;SE;35;SP;352850;MAIRIPORÃ;21/10/2017;42;10;2017;2017/2018
870;SE;33;RJ;330290;MIGUEL PEREIRA;23/10/2017;43;10;2017;2017/2018
871;SE;35;SP;350410;ATIBAIA;23/10/2017;43;10;2017;2017/2018
872;SE;35;SP;350410;ATIBAIA;23/10/2017;43;10;2017;2017/2018
873;SE;35;SP;350960;CAMPO LIMPO PAULISTA;23/10/2017;43;10;2017;2017/2018
874;SE;35;SP;352520;JARINU;23/10/2017;43;10;2017;2017/2018
875;SE;35;SP;352520;JARINU;23/10/2017;43;10;2017;2017/2018
876;SE;35;SP;352850;MAIRIPORÃ;23/10/2017;43;10;2017;2017/2018
877;SE;33;RJ;330575;TANGUÁ;24/10/2017;43;10;2017;2017/2018
878;SE;35;SP;350410;ATIBAIA;24/10/2017;43;10;2017;2017/2018
879;SE;35;SP;350760;BRAGANÇA PAULISTA;24/10/2017;43;10;2017;2017/2018
880;SE;35;SP;352590;JUNDIAÍ;24/10/2017;43;10;2017;2017/2018
881;SE;35;SP;352590;JUNDIAÍ;24/10/2017;43;10;2017;2017/2018
882;SE;35;SP;353860;PIRACAIA;24/10/2017;43;10;2017;2017/2018
883;SE;31;MG;315860;SANTANA DO DESERTO;25/10/2017;43;10;2017;2017/2018
884;SE;35;SP;350410;ATIBAIA;25/10/2017;43;10;2017;2017/2018
885;SE;35;SP;350410;ATIBAIA;25/10/2017;43;10;2017;2017/2018
886;SE;35;SP;350410;ATIBAIA;25/10/2017;43;10;2017;2017/2018
887;SE;35;SP;350410;ATIBAIA;25/10/2017;43;10;2017;2017/2018
888;SE;35;SP;350760;BRAGANÇA PAULISTA;25/10/2017;43;10;2017;2017/2018
889;SE;35;SP;350960;CAMPO LIMPO PAULISTA;25/10/2017;43;10;2017;2017/2018
890;SE;35;SP;350960;CAMPO LIMPO PAULISTA;25/10/2017;43;10;2017;2017/2018
891;SE;35;SP;352340;ITATIBA;25/10/2017;43;10;2017;2017/2018
892;SE;35;SP;352520;JARINU;25/10/2017;43;10;2017;2017/2018
893;SE;35;SP;352850;MAIRIPORÃ;25/10/2017;43;10;2017;2017/2018
894;SE;35;SP;353240;NAZARÉ PAULISTA;25/10/2017;43;10;2017;2017/2018
895;SE;31;MG;314450;NAZARENO;26/10/2017;43;10;2017;2017/2018
896;SE;35;SP;352520;JARINU;26/10/2017;43;10;2017;2017/2018
897;SE;35;SP;352850;MAIRIPORÃ;26/10/2017;43;10;2017;2017/2018
898;SE;35;SP;353860;PIRACAIA;26/10/2017;43;10;2017;2017/2018
899;SE;35;SP;350410;ATIBAIA;27/10/2017;43;10;2017;2017/2018
900;SE;35;SP;352340;ITATIBA;27/10/2017;43;10;2017;2017/2018
901;SE;35;SP;352340;ITATIBA;27/10/2017;43;10;2017;2017/2018
902;SE;35;SP;352850;MAIRIPORÃ;27/10/2017;43;10;2017;2017/2018
903;SE;35;SP;353200;MORUNGABA;28/10/2017;43;10;2017;2017/2018
904;SE;35;SP;353860;PIRACAIA;28/10/2017;43;10;2017;2017/2018
905;SE;31;MG;311000;CAETÉ;29/10/2017;44;10;2017;2017/2018
906;SE;35;SP;352520;JARINU;29/10/2017;44;10;2017;2017/2018
907;SE;35;SP;352850;MAIRIPORÃ;29/10/2017;44;10;2017;2017/2018
908;SE;35;SP;353860;PIRACAIA;29/10/2017;44;10;2017;2017/2018
909;SE;31;MG;314480;NOVA LIMA;30/10/2017;44;10;2017;2017/2018
910;SE;31;MG;315670;SABARÁ;30/10/2017;44;10;2017;2017/2018
911;SE;31;MG;315670;SABARÁ;30/10/2017;44;10;2017;2017/2018
912;SE;35;SP;350410;ATIBAIA;30/10/2017;44;10;2017;2017/2018
913;SE;35;SP;350410;ATIBAIA;30/10/2017;44;10;2017;2017/2018
914;SE;35;SP;350960;CAMPO LIMPO PAULISTA;30/10/2017;44;10;2017;2017/2018
915;SE;35;SP;352520;JARINU;30/10/2017;44;10;2017;2017/2018
916;SE;35;SP;350410;ATIBAIA;31/10/2017;44;10;2017;2017/2018
917;SE;35;SP;350410;ATIBAIA;31/10/2017;44;10;2017;2017/2018
918;SE;35;SP;350900;CAIEIRAS;31/10/2017;44;10;2017;2017/2018
919;SE;35;SP;350960;CAMPO LIMPO PAULISTA;31/10/2017;44;10;2017;2017/2018
920;SE;35;SP;352520;JARINU;31/10/2017;44;10;2017;2017/2018
921;SE;35;SP;352850;MAIRIPORÃ;31/10/2017;44;10;2017;2017/2018
922;SE;35;SP;355060;SÃO ROQUE;31/10/2017;44;10;2017;2017/2018
923;SE;35;SP;350410;ATIBAIA;01/11/2017;44;11;2017;2017/2018
924;SE;35;SP;350410;ATIBAIA;01/11/2017;44;11;2017;2017/2018
925;SE;35;SP;350760;BRAGANÇA PAULISTA;01/11/2017;44;11;2017;2017/2018
